date,food_item,food_category,quantity_prepared,quantity_sold,quantity_wasted,day_of_week,is_weekend,weather,temperature,special_event,customer_count,month,unit_cost,total_cost,waste_cost
2024-11-08,Onion Rings,sides,59.16,49.16,10.91,Friday,0,rainy,16.5,none,187,11,7.26,429.45,79.18
2024-11-08,Tomato Soup,soups,14.4,10.72,3.54,Friday,0,rainy,16.5,none,187,11,11.98,172.44,42.44
2024-11-09,Grilled Chicken,mains,115.24,95.74,19.35,Saturday,1,rainy,25.6,none,249,11,14.92,1719.87,288.82
2024-11-09,Paneer,mains,102.38,68.98,31.02,Saturday,1,rainy,25.6,none,249,11,7.24,741.11,224.56
2024-11-09,Pasta ,mains,116.02,93.53,22.66,Saturday,1,rainy,25.6,none,249,11,3.77,437.26,85.41
2024-11-09,Margherita Pizza,mains,79.39,56.34,23.75,Saturday,1,rainy,25.6,none,249,11,3.7,293.68,87.85
2024-11-09,Chocolate Cake,desserts,57.67,47.23,10.93,Saturday,1,rainy,25.6,none,249,11,4.39,253.16,48.0
2024-11-09,Cake,desserts,61.56,41.42,20.98,Saturday,1,rainy,25.6,none,249,11,6.71,413.36,140.85
2024-11-09,French Fries,sides,47.04,30.89,15.4,Saturday,1,rainy,25.6,none,249,11,11.76,552.94,181.03
2024-11-09,Garlic Bread,sides,45.01,33.42,11.31,Saturday,1,rainy,25.6,none,249,11,12.99,584.71,146.88
2024-11-09,Corn Soup,soups,28.54,22.33,6.49,Saturday,1,rainy,25.6,none,249,11,9.76,278.52,63.32
2024-11-09,Burger,mains,82.99,58.43,25.15,Saturday,1,rainy,25.6,none,249,11,11.11,922.14,279.43
2024-11-09,Fish,mains,95.05,80.69,14.81,Saturday,1,rainy,25.6,none,249,11,7.15,679.8,105.9
2024-11-09,Salad,salads,42.9,30.69,11.4,Saturday,1,rainy,25.6,none,249,11,8.03,344.3,91.5
2024-11-09,Ice Cream,desserts,53.87,36.14,16.1,Saturday,1,rainy,25.6,none,249,11,6.35,342.21,102.29
2024-11-09,Onion Rings,sides,43.63,32.55,12.15,Saturday,1,rainy,25.6,none,249,11,8.67,378.42,105.37
2024-11-09,Tomato Soup,soups,30.95,24.31,7.07,Saturday,1,rainy,25.6,none,249,11,8.27,255.94,58.47
2024-11-10,Grilled Chicken,mains,106.42,76.4,29.58,Sunday,1,rainy,28.2,none,250,11,10.02,1066.2,296.3
2024-11-10,Paneer,mains,89.31,72.21,17.36,Sunday,1,rainy,28.2,none,250,11,14.84,1325.78,257.72
2024-11-10,Pasta ,mains,73.27,56.52,18.02,Sunday,1,rainy,28.2,none,250,11,13.6,996.37,245.05
2024-11-10,Margherita Pizza,mains,88.12,58.14,28.31,Sunday,1,rainy,28.2,none,250,11,10.27,905.29,290.8
2024-11-10,Chocolate Cake,desserts,41.1,29.53,12.22,Sunday,1,rainy,28.2,none,250,11,7.75,318.7,94.79
2024-11-10,Cake,desserts,49.57,35.32,14.77,Sunday,1,rainy,28.2,none,250,11,3.46,171.39,51.06
2024-11-10,French Fries,sides,52.93,40.16,12.37,Sunday,1,rainy,28.2,none,250,11,13.74,727.2,169.99
2024-11-10,Garlic Bread,sides,55.28,45.42,9.18,Sunday,1,rainy,28.2,none,250,11,11.16,616.67,102.45
2024-11-10,Corn Soup,soups,18.43,13.61,4.98,Sunday,1,rainy,28.2,none,250,11,14.93,275.24,74.38
2024-11-10,Burger,mains,78.9,59.5,21.02,Sunday,1,rainy,28.2,none,250,11,7.06,557.07,148.45
2024-11-10,Fish,mains,80.55,60.15,19.51,Sunday,1,rainy,28.2,none,250,11,7.97,641.68,155.45
2024-11-10,Salad,salads,34.54,26.07,9.03,Sunday,1,rainy,28.2,none,250,11,12.46,430.23,112.46
2024-11-10,Ice Cream,desserts,40.3,32.5,8.06,Sunday,1,rainy,28.2,none,250,11,8.78,353.9,70.77
2024-11-10,Onion Rings,sides,45.73,29.9,15.91,Sunday,1,rainy,28.2,none,250,11,11.6,530.55,184.58
2024-11-10,Tomato Soup,soups,21.58,18.0,3.61,Sunday,1,rainy,28.2,none,250,11,13.29,286.67,47.97
2024-11-11,Grilled Chicken,mains,71.06,60.31,11.72,Monday,0,cloudy,18.7,none,213,11,8.65,614.7,101.42
2024-11-11,Paneer,mains,107.77,73.93,33.06,Monday,0,cloudy,18.7,none,213,11,4.31,464.45,142.46
2024-11-11,Pasta ,mains,109.67,79.47,31.66,Monday,0,cloudy,18.7,none,213,11,12.85,1409.28,406.82
2024-11-11,Margherita Pizza,mains,76.89,51.38,25.0,Monday,0,cloudy,18.7,none,213,11,3.86,297.13,96.63
2024-11-11,Chocolate Cake,desserts,40.49,27.84,13.62,Monday,0,cloudy,18.7,none,213,11,10.63,430.53,144.86
2024-11-11,Cake,desserts,51.95,35.44,16.92,Monday,0,cloudy,18.7,none,213,11,6.86,356.42,116.06
2024-11-11,French Fries,sides,58.68,49.06,10.56,Monday,0,cloudy,18.7,none,213,11,8.71,511.19,92.02
2024-11-11,Garlic Bread,sides,53.03,40.7,12.46,Monday,0,cloudy,18.7,none,213,11,12.63,669.48,157.34
2024-11-11,Corn Soup,soups,20.78,15.18,5.52,Monday,0,cloudy,18.7,none,213,11,13.29,276.13,73.31
2024-11-11,Burger,mains,74.38,59.29,15.3,Monday,0,cloudy,18.7,none,213,11,3.63,270.14,55.59
2024-11-11,Fish,mains,69.74,46.15,21.69,Monday,0,cloudy,18.7,none,213,11,10.63,741.18,230.48
2024-11-11,Salad,salads,32.8,23.67,9.54,Monday,0,cloudy,18.7,none,213,11,13.32,437.02,127.13
2024-11-11,Ice Cream,desserts,32.68,23.7,8.85,Monday,0,cloudy,18.7,none,213,11,14.96,488.98,132.35
2024-11-11,Onion Rings,sides,64.44,43.73,20.7,Monday,0,cloudy,18.7,none,213,11,13.18,849.56,272.87
2024-11-11,Tomato Soup,soups,26.24,18.19,7.98,Monday,0,cloudy,18.7,none,213,11,9.2,241.31,73.42
2024-11-12,Grilled Chicken,mains,106.51,70.26,39.67,Tuesday,0,sunny,24.1,none,211,11,6.68,711.46,264.96
2024-11-12,Paneer,mains,65.15,54.63,10.49,Tuesday,0,sunny,24.1,none,211,11,3.79,246.63,39.71
2024-11-12,Pasta ,mains,100.92,66.65,33.63,Tuesday,0,sunny,24.1,none,211,11,8.16,823.71,274.5
2024-11-12,Margherita Pizza,mains,79.72,61.75,18.42,Tuesday,0,sunny,24.1,none,211,11,13.01,1036.87,239.59
2024-11-12,Chocolate Cake,desserts,43.6,34.01,10.32,Tuesday,0,sunny,24.1,none,211,11,14.59,635.93,150.54
2024-11-12,Cake,desserts,41.57,33.1,7.71,Tuesday,0,sunny,24.1,none,211,11,11.66,484.62,89.86
2024-11-12,French Fries,sides,42.1,32.08,10.22,Tuesday,0,sunny,24.1,none,211,11,6.85,288.41,70.01
2024-11-12,Garlic Bread,sides,51.82,34.0,18.85,Tuesday,0,sunny,24.1,none,211,11,9.09,471.24,171.4
2024-11-12,Corn Soup,soups,16.91,14.3,2.69,Tuesday,0,sunny,24.1,none,211,11,3.98,67.3,10.71
2024-11-12,Burger,mains,97.6,79.46,17.14,Tuesday,0,sunny,24.1,none,211,11,4.51,440.57,77.38
2024-11-12,Fish,mains,93.38,79.1,14.09,Tuesday,0,sunny,24.1,none,211,11,13.33,1245.18,187.95
2024-11-12,Salad,salads,35.95,29.21,7.37,Tuesday,0,sunny,24.1,none,211,11,10.49,377.21,77.36
2024-11-12,Ice Cream,desserts,31.71,23.99,7.5,Tuesday,0,sunny,24.1,none,211,11,9.9,313.82,74.25
2024-11-12,Onion Rings,sides,58.02,39.32,17.97,Tuesday,0,sunny,24.1,none,211,11,11.05,641.36,198.66
2024-11-12,Tomato Soup,soups,21.13,15.21,6.39,Tuesday,0,sunny,24.1,none,211,11,12.57,265.68,80.3
2024-11-13,Grilled Chicken,mains,48.69,31.97,16.04,Wednesday,0,rainy,25.9,none,147,11,13.63,663.66,218.64
2024-11-13,Paneer,mains,43.7,36.53,6.46,Wednesday,0,rainy,25.9,none,147,11,13.49,589.47,87.19
2024-11-13,Pasta ,mains,67.75,54.08,14.32,Wednesday,0,rainy,25.9,none,147,11,8.37,567.37,119.92
2024-11-13,Margherita Pizza,mains,65.22,51.69,13.16,Wednesday,0,rainy,25.9,none,147,11,10.48,683.59,137.93
2024-11-13,Chocolate Cake,desserts,31.67,21.59,9.79,Wednesday,0,rainy,25.9,none,147,11,14.79,468.41,144.82
2024-11-13,Cake,desserts,21.39,16.15,5.27,Wednesday,0,rainy,25.9,none,147,11,10.73,229.47,56.51
2024-11-13,French Fries,sides,43.75,37.02,6.34,Wednesday,0,rainy,25.9,none,147,11,11.23,491.26,71.2
2024-11-13,Garlic Bread,sides,29.99,24.35,5.47,Wednesday,0,rainy,25.9,none,147,11,4.04,121.27,22.11
2024-11-13,Corn Soup,soups,14.39,11.77,2.67,Wednesday,0,rainy,25.9,none,147,11,12.17,175.18,32.48
2024-11-13,Burger,mains,69.62,46.87,23.71,Wednesday,0,rainy,25.9,none,147,11,7.01,488.07,166.21
2024-11-13,Fish,mains,46.87,39.26,8.2,Wednesday,0,rainy,25.9,none,147,11,4.08,191.14,33.45
2024-11-13,Salad,salads,18.07,15.12,2.91,Wednesday,0,rainy,25.9,none,147,11,12.36,223.45,36.02
2024-11-13,Ice Cream,desserts,24.13,16.72,6.98,Wednesday,0,rainy,25.9,none,147,11,6.01,144.98,41.91
2024-11-13,Onion Rings,sides,28.08,22.02,5.7,Wednesday,0,rainy,25.9,none,147,11,11.9,334.01,67.78
2024-11-13,Tomato Soup,soups,11.44,7.48,4.03,Wednesday,0,rainy,25.9,none,147,11,3.48,39.86,14.03
2024-11-14,Grilled Chicken,mains,94.67,78.19,17.02,Thursday,0,sunny,24.2,none,237,11,6.94,657.26,118.18
2024-11-14,Paneer,mains,87.99,70.27,17.09,Thursday,0,sunny,24.2,none,237,11,7.25,637.74,123.85
2024-11-14,Pasta ,mains,78.09,51.15,27.38,Thursday,0,sunny,24.2,none,237,11,8.09,631.49,221.42
2024-11-14,Margherita Pizza,mains,102.43,66.73,37.98,Thursday,0,sunny,24.2,none,237,11,5.54,567.56,210.47
2024-11-14,Chocolate Cake,desserts,57.83,46.7,12.18,Thursday,0,sunny,24.2,none,237,11,12.58,727.32,153.24
2024-11-14,Cake,desserts,42.42,29.08,14.46,Thursday,0,sunny,24.2,none,237,11,10.83,459.59,156.66
2024-11-14,French Fries,sides,73.38,48.23,24.25,Thursday,0,sunny,24.2,none,237,11,7.52,551.98,182.43
2024-11-14,Garlic Bread,sides,68.33,48.77,18.43,Thursday,0,sunny,24.2,none,237,11,8.39,573.13,154.61
2024-11-14,Corn Soup,soups,22.62,18.59,3.95,Thursday,0,sunny,24.2,none,237,11,4.08,92.25,16.1
2024-11-14,Burger,mains,112.64,75.89,38.88,Thursday,0,sunny,24.2,none,237,11,13.77,1551.57,535.48
2024-11-14,Fish,mains,90.59,70.57,19.63,Thursday,0,sunny,24.2,none,237,11,11.99,1086.06,235.3
2024-11-14,Salad,salads,39.07,32.29,6.88,Thursday,0,sunny,24.2,none,237,11,3.16,123.39,21.74
2024-11-14,Ice Cream,desserts,43.24,32.06,12.24,Thursday,0,sunny,24.2,none,237,11,10.97,474.47,134.3
2024-11-14,Onion Rings,sides,59.32,43.64,14.46,Thursday,0,sunny,24.2,none,237,11,4.61,273.77,66.73
2024-11-14,Tomato Soup,soups,24.92,17.27,8.0,Thursday,0,sunny,24.2,none,237,11,12.04,300.22,96.37
2024-11-15,Grilled Chicken,mains,70.17,46.02,22.42,Friday,0,stormy,32.8,none,156,11,3.81,267.05,85.33
2024-11-15,Paneer,mains,52.37,40.13,12.06,Friday,0,stormy,32.8,none,156,11,11.6,607.71,139.91
2024-11-15,Pasta ,mains,72.32,51.7,22.41,Friday,0,stormy,32.8,none,156,11,12.56,908.09,281.42
2024-11-15,Margherita Pizza,mains,65.46,50.19,13.81,Friday,0,stormy,32.8,none,156,11,5.14,336.66,71.02
2024-11-15,Chocolate Cake,desserts,24.43,19.26,5.31,Friday,0,stormy,32.8,none,156,11,13.62,332.84,72.37
2024-11-15,Cake,desserts,29.86,20.93,9.75,Friday,0,stormy,32.8,none,156,11,12.85,383.62,125.2
2024-11-15,French Fries,sides,48.54,38.43,9.72,Friday,0,stormy,32.8,none,156,11,3.61,175.32,35.12
2024-11-15,Garlic Bread,sides,38.54,32.01,6.59,Friday,0,stormy,32.8,none,156,11,6.84,263.63,45.06
2024-11-15,Corn Soup,soups,13.81,12.56,1.17,Friday,0,stormy,32.8,none,156,11,14.92,206.01,17.4
2024-11-15,Burger,mains,76.6,57.89,17.98,Friday,0,stormy,32.8,none,156,11,14.44,1106.05,259.66
2024-11-15,Fish,mains,72.5,58.74,14.38,Friday,0,stormy,32.8,none,156,11,13.72,994.71,197.32
2024-11-15,Salad,salads,19.39,14.19,5.05,Friday,0,stormy,32.8,none,156,11,4.51,87.44,22.77
2024-11-15,Ice Cream,desserts,38.83,28.94,9.38,Friday,0,stormy,32.8,none,156,11,7.25,281.47,67.99
2024-11-15,Onion Rings,sides,49.93,34.29,14.51,Friday,0,stormy,32.8,none,156,11,4.55,227.37,66.09
2024-11-15,Tomato Soup,soups,17.88,16.46,1.49,Friday,0,stormy,32.8,none,156,11,8.58,153.39,12.81
2024-11-16,Grilled Chicken,mains,91.28,67.58,22.18,Saturday,1,cloudy,15.7,none,215,11,6.85,624.88,151.84
2024-11-16,Paneer,mains,98.01,81.05,17.35,Saturday,1,cloudy,15.7,none,215,11,5.92,580.56,102.76
2024-11-16,Pasta ,mains,75.41,50.86,23.08,Saturday,1,cloudy,15.7,none,215,11,10.1,761.43,233.06
2024-11-16,Margherita Pizza,mains,65.95,47.08,17.54,Saturday,1,cloudy,15.7,none,215,11,4.38,288.58,76.76
2024-11-16,Chocolate Cake,desserts,46.41,30.58,14.84,Saturday,1,cloudy,15.7,none,215,11,10.42,483.42,154.59
2024-11-16,Cake,desserts,36.0,26.89,8.52,Saturday,1,cloudy,15.7,none,215,11,4.46,160.41,37.94
2024-11-16,French Fries,sides,63.0,50.44,11.43,Saturday,1,cloudy,15.7,none,215,11,3.07,193.51,35.12
2024-11-16,Garlic Bread,sides,44.15,34.63,9.79,Saturday,1,cloudy,15.7,none,215,11,11.46,506.02,112.26
2024-11-16,Corn Soup,soups,27.04,18.33,8.01,Saturday,1,cloudy,15.7,none,215,11,12.75,344.88,102.14
2024-11-16,Burger,mains,90.91,71.91,18.21,Saturday,1,cloudy,15.7,none,215,11,12.63,1148.15,230.03
2024-11-16,Fish,mains,69.45,57.77,12.34,Saturday,1,cloudy,15.7,none,215,11,9.61,667.62,118.59
2024-11-16,Salad,salads,40.98,31.5,9.0,Saturday,1,cloudy,15.7,none,215,11,6.62,271.46,59.59
2024-11-16,Ice Cream,desserts,53.92,44.4,10.28,Saturday,1,cloudy,15.7,none,215,11,5.11,275.57,52.54
2024-11-16,Onion Rings,sides,58.81,40.25,17.21,Saturday,1,cloudy,15.7,none,215,11,9.14,537.75,157.33
2024-11-16,Tomato Soup,soups,22.77,17.14,5.99,Saturday,1,cloudy,15.7,none,215,11,4.34,98.81,25.99
2024-11-17,Grilled Chicken,mains,70.79,55.96,14.64,Sunday,1,stormy,14.8,none,192,11,9.44,668.4,138.18
2024-11-17,Paneer,mains,63.14,45.85,17.75,Sunday,1,stormy,14.8,none,192,11,9.9,624.9,175.71
2024-11-17,Pasta ,mains,84.23,64.91,18.01,Sunday,1,stormy,14.8,none,192,11,5.26,442.88,94.71
2024-11-17,Margherita Pizza,mains,81.42,66.55,15.45,Sunday,1,stormy,14.8,none,192,11,4.24,345.6,65.57
2024-11-17,Chocolate Cake,desserts,36.09,26.96,9.4,Sunday,1,stormy,14.8,none,192,11,13.63,491.86,128.16
2024-11-17,Cake,desserts,48.72,36.6,11.72,Sunday,1,stormy,14.8,none,192,11,4.89,238.16,57.28
2024-11-17,French Fries,sides,53.78,40.07,15.05,Sunday,1,stormy,14.8,none,192,11,14.54,782.12,218.89
2024-11-17,Garlic Bread,sides,41.93,29.79,11.03,Sunday,1,stormy,14.8,none,192,11,7.74,324.69,85.4
2024-11-17,Corn Soup,soups,15.86,13.58,2.1,Sunday,1,stormy,14.8,none,192,11,11.92,188.99,24.99
2024-11-17,Burger,mains,85.85,66.75,18.26,Sunday,1,stormy,14.8,none,192,11,10.66,915.14,194.59
2024-11-17,Fish,mains,62.79,49.78,11.84,Sunday,1,stormy,14.8,none,192,11,11.32,711.1,134.09
2024-11-17,Salad,salads,34.05,27.66,6.13,Sunday,1,stormy,14.8,none,192,11,9.73,331.49,59.72
2024-11-17,Ice Cream,desserts,31.98,24.96,7.02,Sunday,1,stormy,14.8,none,192,11,13.1,419.05,91.93
2024-11-17,Onion Rings,sides,52.21,43.18,9.01,Sunday,1,stormy,14.8,none,192,11,12.34,644.52,111.26
2024-11-17,Tomato Soup,soups,23.39,22.18,1.25,Sunday,1,stormy,14.8,none,192,11,9.7,226.8,12.14
2024-11-18,Grilled Chicken,mains,105.29,79.05,26.61,Monday,0,cloudy,23.0,none,242,11,14.92,1570.98,396.99
2024-11-18,Paneer,mains,71.71,60.24,11.39,Monday,0,cloudy,23.0,none,242,11,11.85,849.91,134.97
2024-11-18,Pasta ,mains,77.79,54.75,22.53,Monday,0,cloudy,23.0,none,242,11,6.59,512.53,148.45
2024-11-18,Margherita Pizza,mains,113.43,79.11,33.08,Monday,0,cloudy,23.0,none,242,11,11.5,1304.14,380.33
2024-11-18,Chocolate Cake,desserts,55.15,43.33,11.34,Monday,0,cloudy,23.0,none,242,11,8.31,458.1,94.2
2024-11-18,Cake,desserts,37.64,28.87,8.45,Monday,0,cloudy,23.0,none,242,11,3.05,114.72,25.77
2024-11-18,French Fries,sides,71.04,50.66,22.42,Monday,0,cloudy,23.0,none,242,11,4.97,352.91,111.35
2024-11-18,Garlic Bread,sides,55.05,39.53,15.92,Monday,0,cloudy,23.0,none,242,11,6.48,356.58,103.11
2024-11-18,Corn Soup,soups,24.2,15.94,9.06,Monday,0,cloudy,23.0,none,242,11,5.15,124.7,46.7
2024-11-18,Burger,mains,110.48,79.32,30.05,Monday,0,cloudy,23.0,none,242,11,12.16,1343.7,365.52
2024-11-18,Fish,mains,106.8,76.48,32.68,Monday,0,cloudy,23.0,none,242,11,3.75,400.72,122.62
2024-11-18,Salad,salads,37.42,28.53,9.15,Monday,0,cloudy,23.0,none,242,11,14.87,556.57,136.14
2024-11-18,Ice Cream,desserts,34.42,23.6,11.53,Monday,0,cloudy,23.0,none,242,11,10.83,372.83,124.88
2024-11-18,Onion Rings,sides,76.16,61.72,15.1,Monday,0,cloudy,23.0,none,242,11,6.13,466.99,92.61
2024-11-18,Tomato Soup,soups,19.17,15.02,4.18,Monday,0,cloudy,23.0,none,242,11,14.3,274.08,59.72
2024-11-19,Grilled Chicken,mains,65.28,44.98,19.06,Tuesday,0,rainy,20.7,none,167,11,8.24,537.78,157.01
2024-11-19,Paneer,mains,83.71,58.24,25.46,Tuesday,0,rainy,20.7,none,167,11,5.32,445.09,135.38
2024-11-19,Pasta ,mains,85.61,70.44,15.33,Tuesday,0,rainy,20.7,none,167,11,8.5,727.8,130.36
2024-11-19,Margherita Pizza,mains,70.83,47.05,22.82,Tuesday,0,rainy,20.7,none,167,11,9.26,655.76,211.26
2024-11-19,Chocolate Cake,desserts,28.39,20.48,8.0,Tuesday,0,rainy,20.7,none,167,11,9.72,276.03,77.77
2024-11-19,Cake,desserts,26.79,20.14,6.89,Tuesday,0,rainy,20.7,none,167,11,3.95,105.81,27.2
2024-11-19,French Fries,sides,38.16,30.18,7.82,Tuesday,0,rainy,20.7,none,167,11,12.03,458.98,94.09
2024-11-19,Garlic Bread,sides,30.15,23.52,6.21,Tuesday,0,rainy,20.7,none,167,11,12.28,370.18,76.23
2024-11-19,Corn Soup,soups,20.19,14.8,5.43,Tuesday,0,rainy,20.7,none,167,11,7.9,159.59,42.9
2024-11-19,Burger,mains,50.71,34.53,15.21,Tuesday,0,rainy,20.7,none,167,11,6.61,335.43,100.6
2024-11-19,Fish,mains,73.36,52.05,21.24,Tuesday,0,rainy,20.7,none,167,11,7.8,571.84,165.58
2024-11-19,Salad,salads,22.42,18.77,3.98,Tuesday,0,rainy,20.7,none,167,11,3.12,69.91,12.4
2024-11-19,Ice Cream,desserts,40.71,31.76,8.25,Tuesday,0,rainy,20.7,none,167,11,3.02,122.79,24.88
2024-11-19,Onion Rings,sides,30.44,25.18,5.18,Tuesday,0,rainy,20.7,none,167,11,9.32,283.84,48.31
2024-11-19,Tomato Soup,soups,19.2,14.72,4.34,Tuesday,0,rainy,20.7,none,167,11,12.3,236.18,53.42
2024-11-20,Grilled Chicken,mains,70.45,51.66,18.32,Wednesday,0,cloudy,26.1,none,174,11,13.68,964.13,250.76
2024-11-20,Paneer,mains,85.22,65.76,17.63,Wednesday,0,cloudy,26.1,none,174,11,3.18,271.3,56.12
2024-11-20,Pasta ,mains,87.39,74.11,12.72,Wednesday,0,cloudy,26.1,none,174,11,14.66,1280.73,186.42
2024-11-20,Margherita Pizza,mains,64.22,51.72,12.2,Wednesday,0,cloudy,26.1,none,174,11,11.09,711.97,135.29
2024-11-20,Chocolate Cake,desserts,39.53,30.43,9.15,Wednesday,0,cloudy,26.1,none,174,11,3.89,153.82,35.62
2024-11-20,Cake,desserts,41.36,27.92,12.36,Wednesday,0,cloudy,26.1,none,174,11,9.19,379.91,113.52
2024-11-20,French Fries,sides,31.5,20.5,11.65,Wednesday,0,cloudy,26.1,none,174,11,12.81,403.53,149.31
2024-11-20,Garlic Bread,sides,40.0,33.64,6.47,Wednesday,0,cloudy,26.1,none,174,11,3.35,133.99,21.67
2024-11-20,Corn Soup,soups,19.44,14.97,4.33,Wednesday,0,cloudy,26.1,none,174,11,11.17,217.25,48.36
2024-11-20,Burger,mains,61.29,42.1,18.06,Wednesday,0,cloudy,26.1,none,174,11,13.56,831.06,244.86
2024-11-20,Fish,mains,53.97,39.11,16.1,Wednesday,0,cloudy,26.1,none,174,11,7.14,385.4,114.94
2024-11-20,Salad,salads,22.09,17.24,4.37,Wednesday,0,cloudy,26.1,none,174,11,10.91,240.97,47.66
2024-11-20,Ice Cream,desserts,33.04,23.39,8.92,Wednesday,0,cloudy,26.1,none,174,11,11.88,392.57,105.99
2024-11-20,Onion Rings,sides,51.59,35.75,14.54,Wednesday,0,cloudy,26.1,none,174,11,7.03,362.83,102.24
2024-11-20,Tomato Soup,soups,13.19,9.03,4.25,Wednesday,0,cloudy,26.1,none,174,11,12.8,168.73,54.41
2024-11-21,Grilled Chicken,mains,77.53,58.06,19.05,Thursday,0,cloudy,26.6,none,261,11,7.26,562.82,138.33
2024-11-21,Paneer,mains,88.27,63.82,24.15,Thursday,0,cloudy,26.6,none,261,11,12.68,1118.88,306.16
2024-11-21,Pasta ,mains,126.67,106.17,18.55,Thursday,0,cloudy,26.6,none,261,11,12.95,1639.85,240.2
2024-11-21,Margherita Pizza,mains,117.63,87.48,31.81,Thursday,0,cloudy,26.6,none,261,11,9.77,1149.49,310.87
2024-11-21,Chocolate Cake,desserts,58.9,48.31,10.57,Thursday,0,cloudy,26.6,none,261,11,6.71,394.97,70.88
2024-11-21,Cake,desserts,60.84,48.08,13.21,Thursday,0,cloudy,26.6,none,261,11,3.96,241.2,52.38
2024-11-21,French Fries,sides,52.73,44.05,9.09,Thursday,0,cloudy,26.6,none,261,11,4.5,237.2,40.87
2024-11-21,Garlic Bread,sides,69.13,45.85,22.86,Thursday,0,cloudy,26.6,none,261,11,6.81,470.68,155.63
2024-11-21,Corn Soup,soups,24.85,19.26,5.96,Thursday,0,cloudy,26.6,none,261,11,10.13,251.7,60.34
2024-11-21,Burger,mains,119.15,94.31,24.49,Thursday,0,cloudy,26.6,none,261,11,14.72,1753.99,360.57
2024-11-21,Fish,mains,108.43,85.62,21.45,Thursday,0,cloudy,26.6,none,261,11,11.81,1280.72,253.34
2024-11-21,Salad,salads,34.91,24.33,10.23,Thursday,0,cloudy,26.6,none,261,11,7.48,261.12,76.5
2024-11-21,Ice Cream,desserts,39.14,28.78,11.15,Thursday,0,cloudy,26.6,none,261,11,14.05,550.0,156.64
2024-11-21,Onion Rings,sides,57.7,39.93,18.73,Thursday,0,cloudy,26.6,none,261,11,3.42,197.27,64.05
2024-11-21,Tomato Soup,soups,33.68,23.61,10.02,Thursday,0,cloudy,26.6,none,261,11,14.42,485.66,144.44
2024-11-22,Grilled Chicken,mains,87.26,71.28,17.0,Friday,0,cloudy,9.1,festival,253,11,13.82,1206.29,235.07
2024-11-22,Paneer,mains,73.86,51.02,22.09,Friday,0,cloudy,9.1,festival,253,11,12.79,944.71,282.6
2024-11-22,Pasta ,mains,94.7,69.77,26.49,Friday,0,cloudy,9.1,festival,253,11,5.15,488.1,136.55
2024-11-22,Margherita Pizza,mains,90.6,71.92,20.07,Friday,0,cloudy,9.1,festival,253,11,14.69,1331.29,294.9
2024-11-22,Chocolate Cake,desserts,36.13,27.3,8.0,Friday,0,cloudy,9.1,festival,253,11,4.8,173.6,38.44
2024-11-22,Cake,desserts,43.28,29.78,14.27,Friday,0,cloudy,9.1,festival,253,11,9.18,397.07,130.95
2024-11-22,French Fries,sides,75.35,57.1,17.4,Friday,0,cloudy,9.1,festival,253,11,8.67,653.42,150.89
2024-11-22,Garlic Bread,sides,75.42,57.32,19.21,Friday,0,cloudy,9.1,festival,253,11,8.71,657.24,167.42
2024-11-22,Corn Soup,soups,30.79,24.98,5.84,Friday,0,cloudy,9.1,festival,253,11,6.94,213.74,40.56
2024-11-22,Burger,mains,74.4,61.92,11.9,Friday,0,cloudy,9.1,festival,253,11,13.39,996.01,159.24
2024-11-22,Fish,mains,109.73,81.32,27.5,Friday,0,cloudy,9.1,festival,253,11,10.6,1162.94,291.48
2024-11-22,Salad,salads,32.74,26.12,6.05,Friday,0,cloudy,9.1,festival,253,11,6.33,207.15,38.25
2024-11-22,Ice Cream,desserts,60.46,45.36,14.04,Friday,0,cloudy,9.1,festival,253,11,4.81,291.0,67.58
2024-11-22,Onion Rings,sides,58.48,44.21,13.68,Friday,0,cloudy,9.1,festival,253,11,8.8,514.6,120.35
2024-11-22,Tomato Soup,soups,25.52,19.98,5.58,Friday,0,cloudy,9.1,festival,253,11,7.45,190.13,41.59
2024-11-23,Grilled Chicken,mains,58.55,41.01,18.03,Saturday,1,stormy,10.5,none,153,11,10.78,631.14,194.38
2024-11-23,Paneer,mains,75.95,62.96,13.71,Saturday,1,stormy,10.5,none,153,11,12.08,917.71,165.69
2024-11-23,Pasta ,mains,64.58,42.68,23.92,Saturday,1,stormy,10.5,none,153,11,14.83,958.01,354.76
2024-11-23,Margherita Pizza,mains,55.23,41.36,13.88,Saturday,1,stormy,10.5,none,153,11,3.29,181.85,45.69
2024-11-23,Chocolate Cake,desserts,39.59,27.31,11.5,Saturday,1,stormy,10.5,none,153,11,5.98,236.82,68.76
2024-11-23,Cake,desserts,23.14,18.93,3.94,Saturday,1,stormy,10.5,none,153,11,9.01,208.47,35.47
2024-11-23,French Fries,sides,27.38,18.94,9.01,Saturday,1,stormy,10.5,none,153,11,9.83,269.1,88.54
2024-11-23,Garlic Bread,sides,39.63,30.82,8.89,Saturday,1,stormy,10.5,none,153,11,4.47,177.05,39.71
2024-11-23,Corn Soup,soups,15.87,14.17,1.56,Saturday,1,stormy,10.5,none,153,11,14.43,228.99,22.48
2024-11-23,Burger,mains,63.18,50.51,11.82,Saturday,1,stormy,10.5,none,153,11,11.63,734.76,137.42
2024-11-23,Fish,mains,54.68,36.21,17.74,Saturday,1,stormy,10.5,none,153,11,5.39,294.92,95.67
